geography,segment,timestamp,value
'00','total',2024-10-21 21:00:00,15215.285352021721
'00','total',2024-10-21 22:00:00,14750.841188021628
'00','total',2024-10-21 23:00:00,14337.086442511025
'00','total',2024-10-22 00:00:00,14083.135575946199
'00','total',2024-10-22 01:00:00,13928.735474121291
'00','total',2024-10-22 02:00:00,13913.130250396844
'00','total',2024-10-22 03:00:00,14067.075835117665
'00','total',2024-10-22 04:00:00,14731.937502084209
'00','total',2024-10-22 05:00:00,16252.330554964088
'00','total',2024-10-22 06:00:00,17640.24441282345
'00','total',2024-10-22 07:00:00,18050.847892870803
'00','total',2024-10-22 08:00:00,18227.37843323595
'00','total',2024-10-22 09:00:00,18245.303350198225
'00','total',2024-10-22 10:00:00,18095.993168010224
'00','total',2024-10-22 11:00:00,17984.33477801887
'00','total',2024-10-22 12:00:00,17887.031662966805
'00','total',2024-10-22 13:00:00,17654.15425907886
'00','total',2024-10-22 14:00:00,17533.858018583098
'00','total',2024-10-22 15:00:00,17107.370864534034
'00','total',2024-10-22 16:00:00,17109.835775888187
'00','total',2024-10-22 17:00:00,16820.554012219454
'00','total',2024-10-22 18:00:00,16501.704828814116
'00','total',2024-10-22 19:00:00,15976.766125343236
'00','total',2024-10-22 20:00:00,15539.531718892462
'00','total',2024-10-22 21:00:00,14885.24863819361
'00','total',2024-10-22 22:00:00,14448.27199683956
'00','total',2024-10-22 23:00:00,14061.992086952538
'00','total',2024-10-23 00:00:00,13856.919324024218
'00','total',2024-10-23 01:00:00,13718.547714050059
'00','total',2024-10-23 02:00:00,13697.352030243665
'00','total',2024-10-23 03:00:00,13952.090833338212
'00','total',2024-10-23 04:00:00,14561.36921589074
'00','total',2024-10-23 05:00:00,16187.962370657693
'00','total',2024-10-23 06:00:00,17617.829959613555
'00','total',2024-10-23 07:00:00,17993.552127612245
'00','total',2024-10-23 08:00:00,18111.38153618022
'00','total',2024-10-23 09:00:00,18110.61533051282
'00','total',2024-10-23 10:00:00,17932.64755143331
'00','total',2024-10-23 11:00:00,17790.337971310895
'00','total',2024-10-23 12:00:00,17620.99359616557
'00','total',2024-10-23 13:00:00,17464.32750400036
'00','total',2024-10-23 14:00:00,17282.797596282242
'00','total',2024-10-23 15:00:00,16924.52259869718
'00','total',2024-10-23 16:00:00,17059.541889821183
'00','total',2024-10-23 17:00:00,16872.717961994906
'00','total',2024-10-23 18:00:00,16523.48362861872
'00','total',2024-10-23 19:00:00,16087.58360739098
'00','total',2024-10-23 20:00:00,15625.644912358128
'00','total',2024-10-23 21:00:00,15138.421072003859
'00','total',2024-10-23 22:00:00,14741.730054588965
'00','total',2024-10-23 23:00:00,14316.04684098818
'00','total',2024-10-24 00:00:00,14155.757576718966
'00','total',2024-10-24 01:00:00,14019.006229987766
'00','total',2024-10-24 02:00:00,14017.98589567721
'00','total',2024-10-24 03:00:00,14257.792205422116
'00','total',2024-10-24 04:00:00,14803.349700354092
'00','total',2024-10-24 05:00:00,16303.307370881335
'00','total',2024-10-24 06:00:00,17680.152080279313
'00','total',2024-10-24 07:00:00,18014.718613178404
'00','total',2024-10-24 08:00:00,18165.07466425218
'00','total',2024-10-24 09:00:00,18163.638887584988
'00','total',2024-10-24 10:00:00,18119.688435797507
'00','total',2024-10-24 11:00:00,17907.21404103989
'00','total',2024-10-24 12:00:00,17874.402304686264
'00','total',2024-10-24 13:00:00,17701.072819931054
'00','total',2024-10-24 14:00:00,17619.538237787754
'00','total',2024-10-24 15:00:00,17262.180907952035
'00','total',2024-10-24 16:00:00,17226.72401940902
'00','total',2024-10-24 17:00:00,16984.65076404951
'00','total',2024-10-24 18:00:00,16590.920074996557
'00','total',2024-10-24 19:00:00,16179.933628501574
'00','total',2024-10-24 20:00:00,15766.340909227878
'00','total',2024-10-24 21:00:00,15144.574361148523
'00','total',2024-10-24 22:00:00,14679.962182209982
'00','total',2024-10-24 23:00:00,14215.66162823384
'00','total',2024-10-25 00:00:00,13985.627434342949
'00','total',2024-10-25 01:00:00,13840.057646903582
'00','total',2024-10-25 02:00:00,13794.224048723328
'00','total',2024-10-25 03:00:00,14012.202973584766
'00','total',2024-10-25 04:00:00,14688.838317152145
'00','total',2024-10-25 05:00:00,16475.34996723581
'00','total',2024-10-25 06:00:00,18079.210769742713
'00','total',2024-10-25 07:00:00,18475.17402057332
'00','total',2024-10-25 08:00:00,18608.45141932875
'00','total',2024-10-25 09:00:00,18684.861541601367
'00','total',2024-10-25 10:00:00,18542.35136388975
'00','total',2024-10-25 11:00:00,18488.56233929327
'00','total',2024-10-25 12:00:00,18312.81626534225
'00','total',2024-10-25 13:00:00,18009.533011325108
'00','total',2024-10-25 14:00:00,17854.90899875799
'00','total',2024-10-25 15:00:00,17408.82776407023
'00','total',2024-10-25 16:00:00,17230.69811759118
'00','total',2024-10-25 17:00:00,16981.250367637695
'00','total',2024-10-25 18:00:00,16547.77807063709
'00','total',2024-10-25 19:00:00,16101.212303735994
'00','total',2024-10-25 20:00:00,15580.224022683105
'00','total',2024-10-25 21:00:00,15026.525870900856
'00','total',2024-10-25 22:00:00,14494.62588404775
'00','total',2024-10-25 23:00:00,14138.68856184158
'00','total',2024-10-26 00:00:00,13883.33848190629
'00','total',2024-10-26 01:00:00,13742.399985189766
'00','total',2024-10-26 02:00:00,13699.700525931203
'00','total',2024-10-26 03:00:00,13864.276622038173
'00','total',2024-10-26 04:00:00,14513.427481407198
'00','total',2024-10-26 05:00:00,16058.741750224717
'00','total',2024-10-26 06:00:00,17720.311611508234
'00','total',2024-10-26 07:00:00,18381.58611003633
'00','total',2024-10-26 08:00:00,18642.597275382035
'00','total',2024-10-26 09:00:00,18689.37428400817
'00','total',2024-10-26 10:00:00,18649.285606285823
'00','total',2024-10-26 11:00:00,18548.028309394955
'00','total',2024-10-26 12:00:00,18535.777552226322
'00','total',2024-10-26 13:00:00,18433.09611734342
'00','total',2024-10-26 14:00:00,18315.820761992167
'00','total',2024-10-26 15:00:00,18001.80905954357
'00','total',2024-10-26 16:00:00,17774.163418063155
'00','total',2024-10-26 17:00:00,17439.827225849247
'00','total',2024-10-26 18:00:00,17033.409421431643
'00','total',2024-10-26 19:00:00,16521.857087824443
'00','total',2024-10-26 20:00:00,16055.217527358012
'00','total',2024-10-26 21:00:00,15496.325669921296
'00','total',2024-10-26 22:00:00,14932.114268781268
'00','total',2024-10-26 23:00:00,14511.891445480118
'00','total',2024-10-27 00:00:00,14162.571125535791
'00','total',2024-10-27 01:00:00,14009.615027210959
'00','total',2024-10-27 02:00:00,14026.946528657096
'00','total',2024-10-27 03:00:00,14180.951029373082
'00','total',2024-10-27 04:00:00,14780.730454480017
'00','total',2024-10-27 05:00:00,16286.294114359958
'00','total',2024-10-27 06:00:00,17995.55794261509
'00','total',2024-10-27 07:00:00,18684.231814103765
'00','total',2024-10-27 08:00:00,18853.897665865243
'00','total',2024-10-27 09:00:00,18904.949753878587
'00','total',2024-10-27 10:00:00,18918.66382599384
'00','total',2024-10-27 11:00:00,18785.916685811317
'00','total',2024-10-27 12:00:00,18613.606768243204
'00','total',2024-10-27 13:00:00,18421.912080334143
'00','total',2024-10-27 14:00:00,18221.676152219472
'00','total',2024-10-27 15:00:00,17906.002841048736
'00','total',2024-10-27 16:00:00,17735.879934719276
'00','total',2024-10-27 17:00:00,17469.403728769837
'00','total',2024-10-27 18:00:00,17037.30114260854
'00','total',2024-10-27 19:00:00,16529.237877452986
'00','total',2024-10-27 20:00:00,16042.545171916912
'00','total',2024-10-27 21:00:00,15507.80124665411
'00','total',2024-10-27 22:00:00,15042.113584433044
'00','total',2024-10-27 23:00:00,14616.969562383207
'00','total',2024-10-28 00:00:00,14338.96321246272
'00','total',2024-10-28 01:00:00,14185.91402546471
'00','total',2024-10-28 02:00:00,14155.250601848513
'00','total',2024-10-28 03:00:00,14247.290684276179
'00','total',2024-10-28 04:00:00,14719.98218472057
'00','total',2024-10-28 05:00:00,16029.422514238566
'00','total',2024-10-28 06:00:00,17791.424666698716
'00','total',2024-10-28 07:00:00,18750.994062389367
'00','total',2024-10-28 08:00:00,18968.35662064958
'00','total',2024-10-28 09:00:00,18968.437164695497
'00','total',2024-10-28 10:00:00,18934.629357299134
'00','total',2024-10-28 11:00:00,18764.525036882344
'00','total',2024-10-28 12:00:00,18690.965410854034
'00','total',2024-10-28 13:00:00,18567.17015390174
'00','total',2024-10-28 14:00:00,18460.47320374548
'00','total',2024-10-28 15:00:00,18258.345067327336
'00','total',2024-10-28 16:00:00,17986.731563339086
'00','total',2024-10-28 17:00:00,17608.019411681646
'00','total',2024-10-28 18:00:00,17129.66145893754
'00','total',2024-10-28 19:00:00,16685.06167290966
'00','total',2024-10-28 20:00:00,16196.689628407417
'00','total',2024-10-28 21:00:00,15537.670675447402
'00','total',2024-10-28 22:00:00,15062.918670729841
'00','total',2024-10-28 23:00:00,14614.020931518613
'00','total',2024-10-29 00:00:00,14318.149257790303
'00','total',2024-10-29 01:00:00,14187.509651701961
'00','total',2024-10-29 02:00:00,14096.38575658987
'00','total',2024-10-29 03:00:00,14244.452538882642
'00','total',2024-10-29 04:00:00,14568.468557963106
'00','total',2024-10-29 05:00:00,15508.755771501263
'00','total',2024-10-29 06:00:00,17091.095594207192
'00','total',2024-10-29 07:00:00,18021.45424048533
'00','total',2024-10-29 08:00:00,18332.66238980508
'00','total',2024-10-29 09:00:00,18415.65056527752
'00','total',2024-10-29 10:00:00,18497.00266801666
'00','total',2024-10-29 11:00:00,18372.808671686664
'00','total',2024-10-29 12:00:00,18165.892109331035
'00','total',2024-10-29 13:00:00,18016.516798573626
'00','total',2024-10-29 14:00:00,17893.45754177508
'00','total',2024-10-29 15:00:00,17805.45022504201
'00','total',2024-10-29 16:00:00,17741.121964460057
'00','total',2024-10-29 17:00:00,17600.936650998407
'00','total',2024-10-29 18:00:00,17148.934631316133
'00','total',2024-10-29 19:00:00,16700.94127305294
'00','total',2024-10-29 20:00:00,16243.99129141498
'00','total',2024-10-29 21:00:00,15789.08159068316
'00','total',2024-10-29 22:00:00,15253.2132973444
'00','total',2024-10-29 23:00:00,14841.051795097666
'00','total',2024-10-30 00:00:00,14604.368089075155
'00','total',2024-10-30 01:00:00,14411.52373718226
'00','total',2024-10-30 02:00:00,14330.131327684503
'00','total',2024-10-30 03:00:00,14370.055943988566
'00','total',2024-10-30 04:00:00,14637.089851968389
'00','total',2024-10-30 05:00:00,15261.374005810472
'00','total',2024-10-30 06:00:00,16725.131404661763
'00','total',2024-10-30 07:00:00,17927.318507909364
'00','total',2024-10-30 08:00:00,18291.159166789173
'00','total',2024-10-30 09:00:00,18356.471145781703
'00','total',2024-10-30 10:00:00,18358.229900096627
'00','total',2024-10-30 11:00:00,18203.571448597428
'00','total',2024-10-30 12:00:00,18073.610232819217
'00','total',2024-10-30 13:00:00,18010.32832826879
'00','total',2024-10-30 14:00:00,18001.931652932155
'00','total',2024-10-30 15:00:00,17976.384881516547
'00','total',2024-10-30 16:00:00,17828.27628610315
'00','total',2024-10-30 17:00:00,17529.52375660884
'00','total',2024-10-30 18:00:00,16978.154474989697
'00','total',2024-10-30 19:00:00,16584.34010548689
'00','total',2024-10-30 20:00:00,16151.894928744783
'00','total',2024-10-30 21:00:00,15724.321244595403
'00','total',2024-10-30 22:00:00,15269.430110157964
'00','total',2024-10-30 23:00:00,14956.484479483339
'00','total',2024-10-31 00:00:00,14621.812484005952
'00','total',2024-10-31 01:00:00,14388.47159814745
'00','total',2024-10-31 02:00:00,14245.277621399387
'00','total',2024-10-31 03:00:00,14240.24946351699
'00','total',2024-10-31 04:00:00,14475.578137002989
'00','total',2024-10-31 05:00:00,15009.068835350276
'00','total',2024-10-31 06:00:00,16490.009008147837
'00','total',2024-10-31 07:00:00,17632.253649450646
'00','total',2024-10-31 08:00:00,18051.00013933315
'00','total',2024-10-31 09:00:00,18134.489143388437
'00','total',2024-10-31 10:00:00,18204.211539404452
'00','total',2024-10-31 11:00:00,18215.805350799605
'00','total',2024-10-31 12:00:00,18108.12010915278
'00','total',2024-10-31 13:00:00,18126.567403397636
'00','total',2024-10-31 14:00:00,18035.33788479239
'00','total',2024-10-31 15:00:00,18200.872348306737
'00','total',2024-10-31 16:00:00,18086.273144031627
'00','total',2024-10-31 17:00:00,17843.166240562183
'00','total',2024-10-31 18:00:00,17370.691345399842
'00','total',2024-10-31 19:00:00,16951.732568730826
'00','total',2024-10-31 20:00:00,16567.681078342634
'00','total',2024-10-31 21:00:00,16021.797928696013
'00','total',2024-10-31 22:00:00,15479.468569099308
'00','total',2024-10-31 23:00:00,15111.983271575324
'00','total',2024-11-01 00:00:00,14862.84919996024
'00','total',2024-11-01 01:00:00,14618.454343407622
'00','total',2024-11-01 02:00:00,14494.99363099003
'00','total',2024-11-01 03:00:00,14523.78744210512
'00','total',2024-11-01 04:00:00,14688.761889951085
'00','total',2024-11-01 05:00:00,15335.693045075406
'00','total',2024-11-01 06:00:00,16900.44771353967
'00','total',2024-11-01 07:00:00,18207.047241346347
'00','total',2024-11-01 08:00:00,18616.004584717484
'00','total',2024-11-01 09:00:00,18748.59653304013
'00','total',2024-11-01 10:00:00,18857.003538425288
'00','total',2024-11-01 11:00:00,18776.129142771213
'00','total',2024-11-01 12:00:00,18708.390609298072
'00','total',2024-11-01 13:00:00,18746.262932340043
'00','total',2024-11-01 14:00:00,18648.950257054057
'00','total',2024-11-01 15:00:00,18610.29313207054
'00','total',2024-11-01 16:00:00,18322.492501664103
'00','total',2024-11-01 17:00:00,17945.64861887398
'00','total',2024-11-01 18:00:00,17398.962775181986
'00','total',2024-11-01 19:00:00,17017.14928009278
'00','total',2024-11-01 20:00:00,16574.20883708632
'00','total',2024-11-01 21:00:00,16060.553886341006
'00','total',2024-11-01 22:00:00,15538.665815408025
'00','total',2024-11-01 23:00:00,15078.046645248382
'00','total',2024-11-02 00:00:00,15207.358940679096
'00','total',2024-11-02 01:00:00,15025.545078266763
'00','total',2024-11-02 02:00:00,14898.813521806389
'00','total',2024-11-02 03:00:00,14892.560488599314
'00','total',2024-11-02 04:00:00,15219.046142528732
'00','total',2024-11-02 05:00:00,16068.70296119699
'00','total',2024-11-02 06:00:00,18229.841722173805
'00','total',2024-11-02 07:00:00,20078.060876147058
'00','total',2024-11-02 08:00:00,20657.982378257133
'00','total',2024-11-02 09:00:00,20752.759004935724
'00','total',2024-11-02 10:00:00,20795.847471817495
'00','total',2024-11-02 11:00:00,20667.234549496567
'00','total',2024-11-02 12:00:00,20590.010823390247
'00','total',2024-11-02 13:00:00,20619.48078421005
'00','total',2024-11-02 14:00:00,20557.545703678083
'00','total',2024-11-02 15:00:00,20502.912340075534
'00','total',2024-11-02 16:00:00,19875.20473215803
'00','total',2024-11-02 17:00:00,19399.83770975206
'00','total',2024-11-02 18:00:00,18717.108013948167
'00','total',2024-11-02 19:00:00,18236.843205790352
'00','total',2024-11-02 20:00:00,17677.98728136344
'00','total',2024-11-02 21:00:00,17178.043955451045
'00','total',2024-11-02 22:00:00,16485.99585433596
'00','total',2024-11-02 23:00:00,15917.753732917283
'00','total',2024-11-03 00:00:00,15267.852903102648
'00','total',2024-11-03 01:00:00,14981.76184065347
'00','total',2024-11-03 02:00:00,14928.93564034262
'00','total',2024-11-03 03:00:00,14949.710400767995
'00','total',2024-11-03 04:00:00,15234.24307950722
'00','total',2024-11-03 05:00:00,16172.522734753014
'00','total',2024-11-03 06:00:00,18301.546398309223
'00','total',2024-11-03 07:00:00,20039.47365805059
'00','total',2024-11-03 08:00:00,20548.16099791695
'00','total',2024-11-03 09:00:00,20675.343412437418
'00','total',2024-11-03 10:00:00,20703.82824754381
'00','total',2024-11-03 11:00:00,20533.345804983233
'00','total',2024-11-03 12:00:00,20398.40736199627
'00','total',2024-11-03 13:00:00,20389.11217411947
'00','total',2024-11-03 14:00:00,20188.357759896728
'00','total',2024-11-03 15:00:00,20140.239438914552
'00','total',2024-11-03 16:00:00,19481.25906925669
'00','total',2024-11-03 17:00:00,19079.96526629423
'00','total',2024-11-03 18:00:00,18591.181224203574
'00','total',2024-11-03 19:00:00,18177.405955670794
'00','total',2024-11-03 20:00:00,17610.94894808856
'00','total',2024-11-03 21:00:00,17025.74923032164
'00','total',2024-11-03 22:00:00,16370.119944287813
'00','total',2024-11-03 23:00:00,15824.771387414394
'00','total',2024-11-04 00:00:00,14748.01638830959
'00','total',2024-11-04 01:00:00,14528.172016051543
'00','total',2024-11-04 02:00:00,14447.935879577495
'00','total',2024-11-04 03:00:00,14500.972107256153
'00','total',2024-11-04 04:00:00,14845.603183880148
'00','total',2024-11-04 05:00:00,15668.237886243434
'00','total',2024-11-04 06:00:00,17092.376992380905
'00','total',2024-11-04 07:00:00,18085.39511183091
'00','total',2024-11-04 08:00:00,18363.568795993222
'00','total',2024-11-04 09:00:00,18428.51679000882
'00','total',2024-11-04 10:00:00,18439.880737607673
'00','total',2024-11-04 11:00:00,18356.991290257105
'00','total',2024-11-04 12:00:00,18257.257313578248
'00','total',2024-11-04 13:00:00,18139.520230749094
'00','total',2024-11-04 14:00:00,17987.301088788205
'00','total',2024-11-04 15:00:00,17790.87724913494
'00','total',2024-11-04 16:00:00,17471.513582385956
'00','total',2024-11-04 17:00:00,17186.608081492588
'00','total',2024-11-04 18:00:00,16773.46227570457
'00','total',2024-11-04 19:00:00,16452.35999040598
'00','total',2024-11-04 20:00:00,16126.225764159726
'00','total',2024-11-04 21:00:00,15662.402472337359
'00','total',2024-11-04 22:00:00,15150.966909889286
'00','total',2024-11-04 23:00:00,14702.64792078726
'00','total',2024-11-05 00:00:00,14082.106180524068
'00','total',2024-11-05 01:00:00,13874.955665898178
'00','total',2024-11-05 02:00:00,13736.174586080338
'00','total',2024-11-05 03:00:00,13739.298300108047
'00','total',2024-11-05 04:00:00,13812.596676761712
'00','total',2024-11-05 05:00:00,14385.106863318339
'00','total',2024-11-05 06:00:00,15488.408017307143
'00','total',2024-11-05 07:00:00,16414.659954578783
'00','total',2024-11-05 08:00:00,16854.439857988902
'00','total',2024-11-05 09:00:00,17014.90251394162
'00','total',2024-11-05 10:00:00,17081.98764375753
'00','total',2024-11-05 11:00:00,17041.66788694702
'00','total',2024-11-05 12:00:00,16970.078418784975
'00','total',2024-11-05 13:00:00,16868.393832167378
'00','total',2024-11-05 14:00:00,16753.409959746725
'00','total',2024-11-05 15:00:00,16725.25012101621
'00','total',2024-11-05 16:00:00,16621.703875700034
'00','total',2024-11-05 17:00:00,16343.055759569184
'00','total',2024-11-05 18:00:00,15946.091044075982
'00','total',2024-11-05 19:00:00,15577.915808059117
'00','total',2024-11-05 20:00:00,15249.388262822848
'00','total',2024-11-05 21:00:00,14832.54374209807
'00','total',2024-11-05 22:00:00,14326.71684534524
'00','total',2024-11-05 23:00:00,14029.340128870237
'00','total',2024-11-06 00:00:00,13920.060554354619
'00','total',2024-11-06 01:00:00,13702.880942418264
'00','total',2024-11-06 02:00:00,13624.103890944205
'00','total',2024-11-06 03:00:00,13620.638001643794
'00','total',2024-11-06 04:00:00,13891.115640675684
'00','total',2024-11-06 05:00:00,14754.892006835467
'00','total',2024-11-06 06:00:00,16259.055661919698
'00','total',2024-11-06 07:00:00,17288.79558427616
'00','total',2024-11-06 08:00:00,17615.71201078046
'00','total',2024-11-06 09:00:00,17754.38558849168
'00','total',2024-11-06 10:00:00,17801.310856658434
'00','total',2024-11-06 11:00:00,17765.12316063768
'00','total',2024-11-06 12:00:00,17645.7357914194
'00','total',2024-11-06 13:00:00,17619.38916907868
'00','total',2024-11-06 14:00:00,17458.362468675645
'00','total',2024-11-06 15:00:00,17358.51849417888
'00','total',2024-11-06 16:00:00,17124.353819450615
'00','total',2024-11-06 17:00:00,16834.76295652067
'00','total',2024-11-06 18:00:00,16385.12833070295
'00','total',2024-11-06 19:00:00,15939.909041201423
'00','total',2024-11-06 20:00:00,15544.41281085129
'00','total',2024-11-06 21:00:00,15165.703579839554
'00','total',2024-11-06 22:00:00,14683.288632923539
'00','total',2024-11-06 23:00:00,14300.752475013369
'00','total',2024-11-07 00:00:00,13854.56995385182
'00','total',2024-11-07 01:00:00,13691.012089061845
'00','total',2024-11-07 02:00:00,13576.134666450047
'00','total',2024-11-07 03:00:00,13591.144490075305
'00','total',2024-11-07 04:00:00,13814.375013534393
'00','total',2024-11-07 05:00:00,14511.77444506552
'00','total',2024-11-07 06:00:00,15847.21263953058
'00','total',2024-11-07 07:00:00,16873.735597320872
'00','total',2024-11-07 08:00:00,17185.483596228933
'00','total',2024-11-07 09:00:00,17381.493567493213
'00','total',2024-11-07 10:00:00,17543.993923161735
'00','total',2024-11-07 11:00:00,17476.265373636466
'00','total',2024-11-07 12:00:00,17489.11901801091
'00','total',2024-11-07 13:00:00,17520.252245277126
'00','total',2024-11-07 14:00:00,17450.859250203855
'00','total',2024-11-07 15:00:00,17446.11362466214
'00','total',2024-11-07 16:00:00,17234.483458667506
'00','total',2024-11-07 17:00:00,17030.07632377696
'00','total',2024-11-07 18:00:00,16580.098247880152
'00','total',2024-11-07 19:00:00,16238.47299189039
'00','total',2024-11-07 20:00:00,15843.353936053885
'00','total',2024-11-07 21:00:00,15451.308667070449
'00','total',2024-11-07 22:00:00,14955.516135736467
'00','total',2024-11-07 23:00:00,14542.340987118165
'00','total',2024-11-08 00:00:00,14010.060577311633
'00','total',2024-11-08 01:00:00,13907.755851185559
'00','total',2024-11-08 02:00:00,13816.211368557488
'00','total',2024-11-08 03:00:00,13779.85486061745
'00','total',2024-11-08 04:00:00,14009.155757331635
'00','total',2024-11-08 05:00:00,14616.700570387786
'00','total',2024-11-08 06:00:00,16087.977503093838
'00','total',2024-11-08 07:00:00,17320.216430244087
'00','total',2024-11-08 08:00:00,17766.93456198677
'00','total',2024-11-08 09:00:00,18011.263138657287
'00','total',2024-11-08 10:00:00,17967.79589924079
'00','total',2024-11-08 11:00:00,17903.535270231307
'00','total',2024-11-08 12:00:00,17822.109655446344
'00','total',2024-11-08 13:00:00,17869.565103466655
'00','total',2024-11-08 14:00:00,17885.787622840027
'00','total',2024-11-08 15:00:00,18035.477638492877
'00','total',2024-11-08 16:00:00,17748.17624756424
'00','total',2024-11-08 17:00:00,17452.85319921216
'00','total',2024-11-08 18:00:00,17024.1770005274
'00','total',2024-11-08 19:00:00,16720.229770662332
'00','total',2024-11-08 20:00:00,16436.330016727214
'00','total',2024-11-08 21:00:00,15959.60009916017
'00','total',2024-11-08 22:00:00,15525.768433954163
'00','total',2024-11-08 23:00:00,15056.712627239767
'00','total',2024-11-09 00:00:00,14955.363253919304
'00','total',2024-11-09 01:00:00,14734.256501561638
'00','total',2024-11-09 02:00:00,14650.612803681459
'00','total',2024-11-09 03:00:00,14731.658486923086
'00','total',2024-11-09 04:00:00,15086.015851444767
'00','total',2024-11-09 05:00:00,16123.830100839821
'00','total',2024-11-09 06:00:00,18147.167008614862
'00','total',2024-11-09 07:00:00,19743.667210301945
'00','total',2024-11-09 08:00:00,20166.80003781273
'00','total',2024-11-09 09:00:00,20284.836885664943
'00','total',2024-11-09 10:00:00,20252.395095424185
'00','total',2024-11-09 11:00:00,20212.542993600335
'00','total',2024-11-09 12:00:00,20117.78983035712
'00','total',2024-11-09 13:00:00,20108.794837324403
'00','total',2024-11-09 14:00:00,20047.472894936363
'00','total',2024-11-09 15:00:00,19880.943893400323
'00','total',2024-11-09 16:00:00,19224.57056731401
'00','total',2024-11-09 17:00:00,18690.50825319176
'00','total',2024-11-09 18:00:00,18121.268631719442
'00','total',2024-11-09 19:00:00,17659.037037932256
'00','total',2024-11-09 20:00:00,17123.906237554198
'00','total',2024-11-09 21:00:00,16577.050955843995
'00','total',2024-11-09 22:00:00,15912.157844498557
'00','total',2024-11-09 23:00:00,15284.051845214233
'00','total',2024-11-10 00:00:00,15067.41063208429
'00','total',2024-11-10 01:00:00,14812.795084544721
'00','total',2024-11-10 02:00:00,14729.965541756434
'00','total',2024-11-10 03:00:00,14792.129142638278
'00','total',2024-11-10 04:00:00,15175.53034935812
'00','total',2024-11-10 05:00:00,16348.36092821741
'00','total',2024-11-10 06:00:00,18488.329631155815
'00','total',2024-11-10 07:00:00,20076.041016544412
'00','total',2024-11-10 08:00:00,20501.0683423229
'00','total',2024-11-10 09:00:00,20543.76114043358
'00','total',2024-11-10 10:00:00,20483.48399907763
'00','total',2024-11-10 11:00:00,20312.904460503465
'00','total',2024-11-10 12:00:00,20108.0475275772
'00','total',2024-11-10 13:00:00,19979.5415862531
'00','total',2024-11-10 14:00:00,19822.012997457565
'00','total',2024-11-10 15:00:00,19673.953675186167
'00','total',2024-11-10 16:00:00,19114.31327465873
'00','total',2024-11-10 17:00:00,18700.834435714136
'00','total',2024-11-10 18:00:00,18026.205664895126
'00','total',2024-11-10 19:00:00,17552.639278387665
'00','total',2024-11-10 20:00:00,17036.129899321117
'00','total',2024-11-10 21:00:00,16449.175642168168
'00','total',2024-11-10 22:00:00,15836.280471071923
'00','total',2024-11-10 23:00:00,15384.75066490979
'00','total',2024-11-11 00:00:00,15411.136315361307
'00','total',2024-11-11 01:00:00,15156.543628153626
'00','total',2024-11-11 02:00:00,15002.203844120795
'00','total',2024-11-11 03:00:00,15035.533451732092
'00','total',2024-11-11 04:00:00,15314.50910868796
'00','total',2024-11-11 05:00:00,16054.574346883575
'00','total',2024-11-11 06:00:00,17879.531248514515
'00','total',2024-11-11 07:00:00,19564.926077430177
'00','total',2024-11-11 08:00:00,20051.48866413587
'00','total',2024-11-11 09:00:00,20197.798790970977
'00','total',2024-11-11 10:00:00,20236.726565362525
'00','total',2024-11-11 11:00:00,20208.331773558188
'00','total',2024-11-11 12:00:00,20030.860223294625
'00','total',2024-11-11 13:00:00,20008.324434477225
'00','total',2024-11-11 14:00:00,19845.916767163228
'00','total',2024-11-11 15:00:00,19835.734384751988
'00','total',2024-11-11 16:00:00,19375.969995381045
'00','total',2024-11-11 17:00:00,18873.234695474137
'00','total',2024-11-11 18:00:00,18234.64911125542
'00','total',2024-11-11 19:00:00,17789.35898388331
'00','total',2024-11-11 20:00:00,17247.245730772018
'00','total',2024-11-11 21:00:00,16724.850878880618
'00','total',2024-11-11 22:00:00,16087.389992360433
'00','total',2024-11-11 23:00:00,15577.63499125812
'00','total',2024-11-12 00:00:00,15297.812448435487
'00','total',2024-11-12 01:00:00,15045.772562461747
'00','total',2024-11-12 02:00:00,14904.224378942981
'00','total',2024-11-12 03:00:00,14916.290586735011
'00','total',2024-11-12 04:00:00,15071.428773888452
'00','total',2024-11-12 05:00:00,15684.38908386598
'00','total',2024-11-12 06:00:00,17224.33455905597
'00','total',2024-11-12 07:00:00,18561.907667097017
'00','total',2024-11-12 08:00:00,19020.674961534714
'00','total',2024-11-12 09:00:00,19152.150014709234
'00','total',2024-11-12 10:00:00,19223.080574719315
'00','total',2024-11-12 11:00:00,19135.44809854698
'00','total',2024-11-12 12:00:00,19086.15396036349
'00','total',2024-11-12 13:00:00,19087.466585104678
'00','total',2024-11-12 14:00:00,19047.43898644884
'00','total',2024-11-12 15:00:00,19091.211572452194
'00','total',2024-11-12 16:00:00,18747.163968548306
'00','total',2024-11-12 17:00:00,18350.292754697923
'00','total',2024-11-12 18:00:00,17841.686683339885
'00','total',2024-11-12 19:00:00,17447.88422639081
'00','total',2024-11-12 20:00:00,17018.930537546323
'00','total',2024-11-12 21:00:00,16557.001641275394
'00','total',2024-11-12 22:00:00,15977.003772971982
'00','total',2024-11-12 23:00:00,15577.184201909839
'00','total',2024-11-13 00:00:00,15180.620558992356
'00','total',2024-11-13 01:00:00,14958.212071201186
'00','total',2024-11-13 02:00:00,14790.572370548603
'00','total',2024-11-13 03:00:00,14745.718866215102
'00','total',2024-11-13 04:00:00,14980.404183447039
'00','total',2024-11-13 05:00:00,15571.55609075495
